1680230971,-579.102,-655.762,-644.043,-608.887
1680230971,-560.547,-1000,-590.332,-700.684
1680230971,-593.262,-766.113,-580.078,-625.488
1680230971,-624.512,-219.238,-627.441,-524.414
1680230971,-624.512,-167.969,-660.645,-533.691
1680230971,-600.098,-590.82,-641.602,-595.215
1680230971,-565.918,-991.699,-583.984,-699.219
1680230971,-583.496,-850.098,-571.777,-644.043
1680230971,-634.766,-292.48,-629.883,-526.367
1680230971,-642.578,-155.762,-670.898,-533.203
1680230971,-616.211,-525.879,-657.227,-604.004
1680230971,-573.242,-970.215,-599.609,-701.172
1680230971,-582.031,-920.41,-576.172,-666.992
1680230971,-629.395,-339.844,-624.512,-551.27
1680230971,-637.695,-122.559,-666.016,-522.949
1680230971,-624.512,-483.398,-660.645,-577.148
1680230971,-591.309,-949.219,-619.629,-684.082
1680230971,-590.332,-965.332,-591.309,-669.434
1680230971,-627.93,-414.062,-617.188,-548.34
1680230971,-623.535,-110.352,-658.203,-519.043
1680230971,-614.258,-416.504,-666.016,-565.918
1680230971,-582.52,-916.992,-615.723,-676.27
1680230971,-569.336,-995.605,-572.266,-692.871
1680230971,-612.793,-468.75,-604.98,-564.453
1680230971,-626.465,-114.746,-654.785,-523.438
1680230971,-614.258,-366.699,-664.062,-578.613
1680230971,-576.172,-876.953,-618.164,-670.41
1680230971,-572.266,-1000,-571.289,-696.777
1680230971,-615.723,-545.898,-597.168,-576.172
1680230971,-628.418,-140.625,-648.926,-521.973
1680230971,-619.629,-325.195,-659.18,-559.082
1680230971,-585.938,-830.566,-625.977,-655.762
1680230971,-572.754,-1000,-582.52,-692.871
1680230971,-601.562,-612.305,-590.82,-584.961
1680230971,-633.301,-151.367,-645.508,-507.812
1680230971,-629.883,-270.02,-672.363,-540.039
1680230971,-578.613,-772.461,-636.23,-649.414
1680230971,-562.988,-1000,-580.078,-707.031
1680230971,-598.633,-682.129,-586.914,-605.469
1680230971,-624.512,-188.477,-640.137,-521.484
1680230971,-624.512,-217.285,-660.156,-551.27
1680230971,-589.355,-682.617,-638.184,-629.883
1680230971,-560.059,-1000,-587.402,-701.66
1680230971,-602.051,-774.414,-586.426,-613.77
1680230971,-631.348,-230.957,-640.625,-524.414
1680230971,-630.859,-180.176,-667.48,-542.969
1680230971,-611.816,-611.328,-657.227,-617.188
1680230971,-568.848,-995.605,-605.957,-709.961
1680230971,-583.984,-832.52,-573.73,-643.555
1680230971,-628.906,-265.137,-618.652,-524.902
1680230971,-629.883,-141.113,-655.762,-520.508
1680230971,-609.863,-547.363,-647.461,-603.516
1680230971,-570.312,-976.074,-594.727,-708.984
1680230971,-577.148,-878.418,-573.242,-654.785
1680230971,-621.582,-330.078,-621.094,-520.508
1680230971,-632.812,-123.047,-663.086,-512.207
1680230971,-606.445,-464.844,-647.949,-587.402
1680230971,-571.289,-949.219,-588.867,-693.848
1680230971,-587.402,-963.379,-564.941,-676.758
1680230971,-621.094,-398.438,-613.77,-553.223
1680230971,-631.348,-104.492,-656.25,-526.367
1680230971,-614.746,-422.852,-657.715,-586.914
1680230971,-584.473,-921.387,-619.629,-695.312
1680230971,-585.938,-998.047,-581.055,-688.965
1680230971,-610.352,-475.098,-605.469,-564.941
1680230971,-632.324,-109.375,-653.809,-525.879
1680230971,-637.695,-376.953,-673.34,-562.012
1680230971,-602.539,-890.137,-631.836,-666.016
1680230971,-582.52,-1000,-574.219,-711.914
1680230971,-616.699,-550.781,-600.098,-582.52
1680230971,-625.977,-122.07,-665.527,-525.879
1680230971,-621.094,-311.035,-676.27,-571.777
1680230971,-595.215,-836.426,-630.371,-667.969
1680230971,-572.266,-1000,-587.402,-696.777
1680230971,-605.957,-626.953,-604.98,-584.961
1680230971,-621.582,-151.367,-649.902,-529.297
1680230971,-611.816,-267.09,-661.133,-558.594
1680230971,-592.285,-776.367,-634.277,-654.785
1680230971,-579.59,-1000,-590.332,-713.867
1680230971,-609.863,-671.875,-587.891,-604.492
1680230971,-630.371,-163.574,-634.766,-520.508
1680230971,-629.883,-223.633,-661.621,-539.062
1680230971,-602.539,-706.543,-638.672,-622.559
1680230971,-559.57,-1000,-575.684,-708.984
1680230971,-584.961,-744.141,-571.289,-618.164
1680230971,-633.789,-222.656,-634.766,-527.344
1680230971,-630.371,-203.125,-679.688,-544.922
1680230971,-597.656,-638.184,-656.738,-604.492
1680230971,-567.383,-1000,-590.332,-699.219
1680230971,-601.562,-842.285,-586.426,-626.465
1680230971,-644.531,-288.574,-640.137,-522.461
1680230971,-638.184,-167.969,-666.504,-543.945
1680230971,-610.84,-563.477,-652.344,-616.699
1680230971,-567.871,-982.91,-605.957,-714.844
1680230971,-582.52,-894.531,-581.055,-655.273
1680230971,-617.676,-320.801,-621.094,-538.574
1680230971,-625.488,-136.719,-665.039,-536.621
1680230971,-615.234,-498.535,-655.762,-586.914
1680230971,-573.73,-955.078,-604.004,-685.547
1680230971,-588.867,-946.777,-579.102,-676.27
1680230971,-636.23,-391.602,-625,-557.617
1680230971,-643.066,-123.047,-674.316,-529.297
1680230971,-625.977,-447.754,-670.898,-582.031
1680230971,-597.168,-930.664,-617.676,-697.266
1680230971,-591.309,-992.188,-583.984,-700.684
1680230971,-612.793,-466.797,-615.723,-558.594
1680230971,-626.465,-105.957,-660.645,-528.809
1680230971,-615.723,-370.605,-667.969,-581.055
1680230971,-568.359,-889.648,-621.094,-673.828
1680230971,-558.594,-1000,-573.73,-682.129
1680230971,-610.84,-530.273,-598.633,-564.941
1680230971,-634.766,-123.047,-658.691,-521.484
1680230971,-624.512,-333.496,-679.199,-565.43
1680230971,-587.402,-851.074,-640.137,-680.664
1680230971,-570.312,-1000,-591.797,-708.008
1680230971,-608.398,-604.492,-602.539,-591.309
1680230971,-641.113,-153.809,-659.668,-531.738
1680230971,-635.254,-275.391,-680.176,-562.012
1680230971,-599.121,-790.039,-638.672,-665.527
1680230971,-581.543,-1000,-583.984,-719.238
1680230971,-614.258,-644.531,-588.379,-613.281
