1680230906,681.641,-394.043,-2.441,-24.902
1680230906,734.375,-261.719,6.836,18.555
1680230906,-178.223,-248.047,1.465,41.992
1680230906,-725.098,-446.289,-1.953,-41.992
1680230906,-220.215,-485.352,-11.719,-148.438
1680230906,611.328,-289.551,-18.555,-89.355
1680230906,769.043,-284.18,-13.184,0.977
1680230906,-82.031,-469.727,-13.184,38.574
1680230906,-739.746,-551.27,-11.23,-18.066
1680230906,-336.426,-270.508,-17.09,-119.629
1680230906,538.574,-128.906,-29.297,-121.582
1680230906,812.988,-335.938,-23.926,-42.48
1680230906,44.434,-435.059,-17.09,17.578
1680230906,-716.797,-338.379,-24.414,-28.809
1680230906,-437.5,-316.406,-18.066,-128.906
1680230906,432.617,-391.602,-4.883,-102.539
1680230906,811.523,-329.102,-3.906,-19.531
1680230906,159.18,-343.75,0,17.09
1680230906,-684.57,-497.559,-2.441,-19.531
1680230906,-518.066,-539.062,-5.859,-107.91
1680230906,341.797,-296.875,-12.695,-107.422
1680230906,815.918,-169.434,-16.113,-39.551
1680230906,300.293,-437.012,-13.184,13.184
1680230906,-627.441,-665.527,-11.23,-1.465
1680230906,-602.539,-414.551,-16.113,-129.395
1680230906,252.93,-177.734,-20.508,-157.227
1680230906,819.824,-369.141,-18.066,-31.738
1680230906,426.758,-633.301,-12.207,55.176
1680230906,-533.203,-511.719,-7.324,11.719
1680230906,-640.625,-509.766,-3.906,-90.332
1680230906,152.832,-500.488,4.395,-119.141
1680230906,798.828,-443.848,10.254,-43.457
1680230906,560.059,-479.98,2.441,23.438
1680230906,-413.574,-477.051,-0.488,27.832
1680230906,-669.434,-587.891,10.742,-55.176
1680230906,37.109,-496.094,9.766,-130.859
1680230906,741.699,-299.805,-5.371,-56.152
1680230906,633.301,-467.773,-7.812,30.273
1680230906,-339.844,-664.551,-3.906,48.828
1680230906,-714.355,-530.762,-10.254,-46.875
1680230906,-59.082,-312.5,-7.812,-135.742
1680230906,714.844,-387.207,3.418,-54.688
1680230906,710.938,-555.176,8.789,32.715
1680230906,-227.051,-501.953,-0.977,37.598
1680230906,-725.586,-355.957,-12.695,-54.688
1680230906,-197.754,-372.07,-16.113,-129.883
1680230906,613.77,-515.625,-13.672,-46.875
1680230906,751.465,-358.398,-11.719,18.555
1680230906,-107.422,-310.547,-12.207,20.996
1680230906,-742.188,-543.457,-17.09,-25.391
1680230906,-331.543,-625,-20.996,-112.305
1680230906,546.875,-316.406,-23.438,-99.121
1680230906,809.57,-291.504,-18.066,11.23
1680230906,18.555,-554.199,-11.719,40.527
1680230906,-715.82,-601.074,-16.113,-21.484
1680230906,-388.184,-314.941,-12.695,-99.121
1680230906,479.492,-240.234,1.465,-84.473
1680230906,820.312,-331.543,-5.859,-27.344
